gene,Fish_kME
isogroup3423,0
isogroup34233,0
isogroup3424,0
isogroup34255,0
isogroup34258,0
isogroup3426,0.602768405167334
isogroup34276,0
isogroup343,0.609778688999151
isogroup34318,0
isogroup34322,0
isogroup34327,0
isogroup3433,0
isogroup34341,0
isogroup3436,0
isogroup3437,0
isogroup34370,0
isogroup34383,0
isogroup3439,0
isogroup34390,0
isogroup344,0
isogroup34407,0
isogroup34414,0
isogroup34418,0
isogroup34420,0
isogroup34439,0
isogroup3444,0
isogroup3445,0
isogroup34459,0
isogroup34462,0
isogroup34464,0
isogroup34468,0
isogroup3447,0
isogroup34478,0.659012037691445
isogroup34479,0
isogroup34480,0
isogroup34481,0
isogroup34487,0
isogroup34489,0.769528104410645
isogroup3449,0
isogroup34497,0
isogroup345,0.255278001218213
isogroup3450,0.546087337441132
isogroup34501,0
isogroup34504,0
isogroup34509,0.658493473175144
isogroup34511,0
isogroup34512,0
isogroup3452,0
isogroup3453,0
isogroup3454,0
isogroup34551,0
isogroup34552,0
isogroup34555,0
isogroup34563,0
isogroup3457,0
isogroup3458,0.615423676845935
isogroup34587,0.770399929896236
isogroup34591,0.639190213462606
isogroup3460,0.405990048573112
isogroup3462,0
isogroup34631,0
isogroup34633,0
isogroup3464,0
isogroup3465,0.654489947796802
isogroup3466,0
isogroup3467,0
isogroup34683,0
isogroup34687,0.31547656191234
isogroup347,0.330074656061761
isogroup3470,0.42910249352096
isogroup34701,0
isogroup34705,0
isogroup34707,0
isogroup34718,0
isogroup3472,0
isogroup34736,0
isogroup34738,0
isogroup34740,0
isogroup3475,0
isogroup3476,0.229496128024751
isogroup3477,0.630782890890199
isogroup3478,0
isogroup34785,0
isogroup3479,0
isogroup348,0.646215406881152
isogroup34808,0
isogroup3481,0
isogroup3482,0
isogroup34820,0
isogroup3483,0
isogroup3484,0
isogroup34848,0
isogroup34855,0
isogroup3486,0.456781910075955
isogroup34869,0
isogroup3487,0.339840673398681
isogroup3489,0
isogroup34893,0
isogroup349,0
isogroup3490,0
isogroup34905,0
isogroup3491,0
isogroup34927,0
isogroup3493,0
isogroup3494,0.53896353248757
isogroup3495,0
isogroup3496,0
isogroup34974,0
isogroup3498,0
isogroup34985,0
isogroup34988,0
isogroup3499,0
isogroup34996,0
isogroup35,0.80869947712736
isogroup350,0
isogroup3501,0
isogroup35013,0
isogroup35018,0
isogroup35020,0
isogroup35021,0
isogroup35027,0.112991031219695
isogroup3503,0.465022739258156
isogroup35033,0
isogroup35034,0
isogroup3504,0
isogroup35044,0
isogroup3506,0
isogroup35066,0
isogroup3507,0.707724591743453
isogroup35071,0
isogroup3508,0.657563884489524
isogroup3509,0.408898885996211
isogroup351,0
isogroup3510,0
isogroup3513,0
isogroup3514,0
isogroup35156,0
isogroup35158,0
isogroup3516,0
isogroup35165,0
isogroup3518,0
isogroup3519,0
isogroup352,0.737570022006157
isogroup3520,0
isogroup35203,0.76062085932469
isogroup35205,0
isogroup3523,0.422456637037608
isogroup35233,0
isogroup3524,0
isogroup35243,0.343954159400711
isogroup35244,0
isogroup3525,0
isogroup3526,0.505516377401005
isogroup35265,0
isogroup35268,0
isogroup3527,0
isogroup35276,0
isogroup35281,0
isogroup3529,0.6708118404915
isogroup353,0.893042518334155
isogroup3531,0
isogroup35315,0
isogroup3534,0.623798331788162
isogroup35340,0
isogroup3535,0
isogroup35359,0
isogroup3536,0.735420183658817
isogroup35364,0
isogroup35365,0
isogroup3539,0
isogroup3540,0
isogroup35405,0
isogroup3541,0.713724436732775
isogroup35413,0
isogroup35426,0.550604544233372
isogroup35450,0
isogroup35454,0
isogroup3546,0
isogroup35471,0
isogroup355,0
isogroup3550,0
isogroup3551,0
isogroup35518,0
isogroup3552,0
isogroup35523,0
isogroup35526,0
isogroup3553,0
isogroup35542,0
isogroup3555,0
isogroup3556,0.276188084290164
isogroup35569,0
isogroup35577,0
isogroup3558,0
isogroup35583,0
isogroup35589,0.530753370695253
isogroup3559,0
isogroup3560,0
isogroup3561,0
isogroup35615,0
isogroup3562,0
isogroup35625,0
isogroup3563,0
isogroup35680,0.4803459622911
isogroup35685,0
isogroup3569,0
isogroup357,0
isogroup357.1,0.117616185704823
isogroup3570,0
isogroup35702,0
isogroup3571,0.387511259659859
isogroup35717,0
isogroup35723,0
isogroup3573,0
isogroup35742,0.780488868889765
isogroup3577,0
isogroup35779,0
isogroup35783,0
isogroup35786,0
isogroup35789,0.723374744348659
isogroup3579,0.602890697182155
isogroup35792,0
isogroup358,0.876457688237498
isogroup3580,0
isogroup35800,0
isogroup3581,0
isogroup35811,0
isogroup35820,0.387847314362787
isogroup35828,0
isogroup35839,0
isogroup3584,0.570270601431204
isogroup35845,0
isogroup3585,0.709671452606786
isogroup35868,0
isogroup3587,0
isogroup35871,0
isogroup35876,0
isogroup3588,0
isogroup35881,0
isogroup35890,0
isogroup35899,0
isogroup3590,0
isogroup3591,0
isogroup3592,0
isogroup3593,0
isogroup3594,0.448944517884436
isogroup3595,0
isogroup35951,0
isogroup35954,0
isogroup35956,0
isogroup35966,0
isogroup35986,0
isogroup35988,0
isogroup3599,0
isogroup36,0.844831881602622
isogroup360,0
isogroup3600,0
isogroup36007,0
isogroup36017,0
isogroup36018,0
isogroup3602,0
isogroup36022,0
isogroup36025,0
isogroup36029,0
isogroup3603,0
isogroup36038,0
isogroup3604,0
isogroup3605,0
isogroup36050,0
isogroup3606,0.559906248149008
isogroup36062,0
isogroup36064,0
isogroup36066,0
isogroup3609,0
isogroup36096,0
isogroup361,0.880724409575911
isogroup3611,0
isogroup36114,0
isogroup36129,0
isogroup3613,0
isogroup36133,0.578793385814948
isogroup36135,0
isogroup36138,0
isogroup3614,0
isogroup3615,0
isogroup36161,0
isogroup36166,0
isogroup36167,0
isogroup3617,0.59415805193228
isogroup36172,0
isogroup36174,0.88040793684411
isogroup3618,0
isogroup3619,0
isogroup36191,0
isogroup36195,0
isogroup36197,0
isogroup362,0.704304850702518
isogroup36207,0
isogroup3621,0
isogroup3622,0
isogroup36230,0
isogroup3624,0.39108390540314
isogroup36244,0.77769336145892
isogroup36249,0
isogroup3625,0
isogroup3626,0.567442974669282
isogroup36278,0
isogroup36285,0
isogroup3629,0
isogroup36292,0
isogroup363,0.590426102907873
isogroup3630,0
isogroup3631,0
isogroup3633,0
isogroup3634,0.775227927280595
isogroup36340,0
isogroup36341,0
isogroup36343,0
isogroup36348,0
isogroup3635,0
isogroup36350,0
isogroup36365,0
isogroup3637,0.301746451410036
isogroup3639,0
isogroup364,0.839222048448119
isogroup3640,0
isogroup36405,0
isogroup36406,0
isogroup36410,0
isogroup3642,0
isogroup36422,0
isogroup36436,0
isogroup36441,0
isogroup36444,0
isogroup3645,0.626559096980837
isogroup36453,0
isogroup36456,0
isogroup36469,0
isogroup3647,0
isogroup36471,0
isogroup3648,0
isogroup36486,0
isogroup365,0
isogroup3650,0
isogroup36503,0
isogroup3651,0
isogroup3652,0
isogroup36523,0
isogroup36529,0
isogroup3653,0
isogroup3654,0
isogroup36592,0
isogroup3660,0
isogroup36605,0
isogroup3661,0
isogroup3662,0
isogroup3663,0
isogroup3664,0.255048712429182
isogroup3665,0
isogroup36661,0
isogroup36677,0
isogroup367,0
isogroup36702,0
isogroup36706,0.850156147371621
isogroup3672,0
isogroup3673,0.594875275414631
isogroup3674,0
isogroup36744,0
isogroup3675,0
isogroup36758,0
isogroup3676,0
isogroup36762,0
isogroup3677,0
isogroup3679,0
isogroup368,0
isogroup3681,0.571523189425981
isogroup3681.1,0
isogroup36818,0
isogroup36819,0
isogroup36826,0
isogroup36829,0
isogroup36832,0
isogroup36834,0
isogroup36839,0
isogroup3684,0
isogroup36846,0.291136765561331
isogroup36853,0
isogroup36855,0
isogroup36860,0
isogroup3687,0
isogroup36878,0
isogroup3689,0.489850505277666
isogroup36899,0
isogroup369,0.798814310853559
isogroup3690,0.598911806111459
isogroup36906,0
isogroup3691,0
isogroup3692,0.777765994868305
isogroup3693,0
isogroup36931,0
isogroup3694,0
isogroup36968,0
isogroup3697,0.33206948608251
isogroup3698,0
isogroup36984,0
isogroup36986,0
isogroup3699,0
isogroup37,0.749616847937193
isogroup3700,0.63361984501029
isogroup37004,0
isogroup3701,0
isogroup37014,0
isogroup37017,0
isogroup37024,0
isogroup37036,0
isogroup3704,0
isogroup37049,0
isogroup3705,0
isogroup3706,0
isogroup37062,0
isogroup3709,0
isogroup3710,0
isogroup37107,0
isogroup3711,0
isogroup37110,0
isogroup3714,0
isogroup3716,0
isogroup3717,0
isogroup37174,0
isogroup372,0
isogroup3720,0
isogroup37207,0
isogroup3722,0
isogroup37245,0.329469055226456
isogroup37246,0
isogroup37249,0
isogroup3725,0
isogroup37255,0
isogroup3726,0
isogroup37262,0
isogroup3727,0.73344484876308
isogroup3728,0
isogroup37290,0.650447833149001
isogroup373,0.83993511086066
isogroup3730,0
isogroup3733,0
isogroup37333,0
isogroup3734,0
isogroup3735,0
isogroup37367,0
isogroup3738,0.685677935191234
isogroup3739,0
isogroup37390,0
isogroup374,0
isogroup3740,0
isogroup37408,0
isogroup3741,0
isogroup37414,0
isogroup37415,0
isogroup37417,0
isogroup37423,0
isogroup3743,0.236436488980026
isogroup37438,0
isogroup3745,0.649244979552053
isogroup37453,0
isogroup37455,0
isogroup37456,0
isogroup37468,0
isogroup3747,0
isogroup37473,0
isogroup3749,0
isogroup37494,0
isogroup3750,0
isogroup3751,0
isogroup3753,0
isogroup37539,0
isogroup3755,0
isogroup37551,0
isogroup3756,0
isogroup37564,0
isogroup3757,0.467097908860766
isogroup37573,0
isogroup3759,0
isogroup376,0.898389839052314
isogroup3760,0
isogroup37606,0
isogroup3761,0
isogroup37612,0.450043439952254
isogroup3763,0.368119240606691
isogroup37649,0
isogroup3766,0.769480390135354
isogroup3767,0
isogroup37673,0
isogroup37674,0
isogroup37693,0
isogroup377,0
isogroup3771,0.584214624173807
isogroup3772,0.615321071734032
isogroup37721,0
isogroup37728,0.42842251355036
isogroup3773,0
isogroup3774,0
isogroup37740,0.414761859670707
isogroup3775,0.449908318923653
isogroup3776,0.676295746651295
isogroup37760,0.801721461387314
isogroup37773,0
isogroup3778,0
isogroup37792,0
isogroup378,0
isogroup3781,0
isogroup37815,0
isogroup3782,0.536153500261227
isogroup3783,0
isogroup37846,0
isogroup3785,0.324201640844916
isogroup3786,0
isogroup3787,0
isogroup3788,0
isogroup3789,0.485593130323759
isogroup37893,0
isogroup379,0.64348197728805
isogroup37905,0
isogroup3791,0
isogroup37918,0
isogroup3792,0
isogroup37931,0
isogroup37945,0
isogroup3795,0.30055431279844
isogroup37978,0
isogroup3798,0
isogroup37987,0.474696864466869
isogroup3799,0
isogroup37990,0
isogroup37996,0
isogroup37997,0
isogroup38,0.44161461658749
isogroup380,0.283644179996091
isogroup3800,0
isogroup3801,0
isogroup3802,0.597015958337438
isogroup3803,0
isogroup3804,0
isogroup3805,0
isogroup3806,0
isogroup38063,0
isogroup3807,0.423528291382379
isogroup38070,0.166402840322221
isogroup38096,0
isogroup381,0.818555170399484
isogroup3810,0
isogroup3811,0
isogroup38116,0.645449372677438
isogroup38124,0.433342691473557
isogroup3813,0.671446959346478
isogroup3814,0.554981834232388
isogroup38145,0
isogroup3815,0
isogroup3817,0
isogroup38177,0
isogroup38178,0
isogroup38188,0
isogroup3819,0.766502412589661
isogroup38190,0
isogroup382,0.542863717712521
isogroup3820,0
isogroup38205,0
isogroup3821,0
isogroup3824,0
isogroup3825,0
isogroup3827,0
isogroup383,0.923665828031725
isogroup3830,0
isogroup38305,0
isogroup3831,0
isogroup38319,0
isogroup38326,0
isogroup38328,0
isogroup3833,0
isogroup38334,0
isogroup38336,0
isogroup3835,0.805908487797835
isogroup3837,0
isogroup3838,0
isogroup3839,0
isogroup384,0.86387399511906
isogroup3841,0
isogroup3842,0
isogroup3843,0
isogroup3844,0.59749655659469
isogroup3846,0
isogroup385,0.847335204903159
isogroup3850,0
isogroup38512,0
isogroup3852,0
isogroup38525,0
isogroup3853,0
isogroup3854,0
isogroup38553,0
isogroup38558,0
isogroup3856,0.670851770970084
isogroup3857,0
isogroup38573,0
isogroup3859,0
isogroup386,0.708228021704208
isogroup3863,0.806467122833721
isogroup3864,0
isogroup3865,0.610886763829141
isogroup38657,0
isogroup38674,0
isogroup3870,0
isogroup3871,0.751315133644667
isogroup38712,0
isogroup3873,0
isogroup3874,0
isogroup38743,0.789356881011076
isogroup3875,0
isogroup3876,0
isogroup3878,0.471127213711255
isogroup3879,0
isogroup38795,0
isogroup388,0.798346068818005
isogroup3880,0
isogroup38818,0
isogroup3882,0.297788418328687
isogroup38828,0.326674410429743
isogroup38836,0
isogroup3884,0
isogroup38879,0
isogroup3888,0
isogroup3889,0
isogroup389,0
isogroup3890,0.606064933628414
isogroup3891,0
isogroup38926,0
isogroup3894,0
isogroup38949,0.241800598067904
isogroup38965,0
isogroup38968,0
isogroup38971,0
isogroup39,0.505860481351514
isogroup390,0
isogroup3900,0.850244827176475
isogroup3902,0.409468927891275
isogroup3903,0
isogroup39032,0
isogroup3907,0
isogroup391,0
isogroup3910,0
isogroup39105,0
isogroup3911,0
isogroup3912,0.753963931881456
isogroup3913,0.434200556080198
isogroup3914,0.871776241712222
isogroup39165,0
isogroup39166,0.362774183952143
isogroup3917,0
isogroup39175,0
isogroup3918,0
isogroup3919,0
isogroup392,0
isogroup3920,0
isogroup3921,0
isogroup39225,0
isogroup3927,0
isogroup3928,0.77501325968532
isogroup3929,0.281481451992114
isogroup393,0.507125763552494
isogroup3931,0
isogroup3933,0.567969619522409
isogroup3934,0
isogroup39340,0
isogroup39348,0
isogroup39352,0
isogroup39357,0
isogroup3936,0
isogroup3938,0
isogroup3939,0
isogroup3940,0
isogroup39400,0
isogroup3941,0
isogroup39428,0
isogroup3943,0
isogroup39431,0
isogroup3945,0
isogroup39451,0
isogroup3946,0.384288535930138
isogroup3947,0.365314770404772
isogroup3949,0.560753098172018
isogroup39497,0
isogroup395,0
isogroup39500,0.608623364681567
isogroup39508,0
isogroup3952,0.553784286131102
isogroup3954,0
isogroup39547,0
isogroup3955,0
isogroup3956,0.522659704432529
isogroup3959,0.66441811510742
isogroup39595,0.837442845239901
isogroup396,0.54455963764975
isogroup3962,0
isogroup3963,0
isogroup3964,0.319662397837544
isogroup39655,0
isogroup3966,0
isogroup3967,0
isogroup3969,0
isogroup3970,0
isogroup3972,0
isogroup39728,0.670848630959154
isogroup3973,0
isogroup39736,0.897735249154582
isogroup39744,0
isogroup39745,0
isogroup39756,0
isogroup3976,0
isogroup3977,0
isogroup3978,0
isogroup3979,0
isogroup3980,0.334026370983978
isogroup39811,0.454101340055314
isogroup39819,0
isogroup3982,0.677710442955405
isogroup3984,0
isogroup39842,0
isogroup3985,0
isogroup3986,0
isogroup3987,0.512521466815753
isogroup3989,0
isogroup399,0
isogroup3990,0
isogroup39911,0
isogroup39919,0
isogroup3993,0
isogroup3994,0
isogroup3995,0.693188452919536
isogroup3997,0.768286523709368
isogroup39979,0
isogroup3998,0
isogroup4,0
isogroup40,0.949594308241127
isogroup4000,0.74688065020863
isogroup4001,0.597937322385539
isogroup40025,0
isogroup4003,0
isogroup4005,0
isogroup40052,0
isogroup4007,0
isogroup4009,0.70288230276246
isogroup40091,0
isogroup401,0
isogroup40113,0
isogroup4012,0
isogroup4013,0
isogroup4014,0
isogroup40146,0
isogroup4015,0
isogroup4017,0
isogroup40176,0
isogroup40177,0
isogroup40187,0.443988862375042
isogroup4019,0
isogroup40195,0.340677856487722
isogroup402,0.819007316961447
isogroup4021,0
isogroup40221,0.321284812055622
isogroup40223,0
isogroup4023,0
isogroup40231,0
isogroup40233,0
isogroup4025,0
isogroup4026,0
isogroup4027,0
isogroup4028,0
isogroup403,0.53313939555489
isogroup4030,0
isogroup40304,0
isogroup4033,0.369696010483099
isogroup4035,0
isogroup40368,0
isogroup4037,0.774492499535019
isogroup40397,0
isogroup40398,0
isogroup404,0
isogroup4040.1,0
isogroup4041,0.641347175011158
isogroup4042,0
isogroup40422,0
isogroup4044,0
isogroup4045,0
isogroup4046,0
isogroup40469,0
isogroup4047,0
isogroup40470,0
isogroup40475,0
isogroup4048,0.620889938851912
isogroup4049,0
isogroup405,0
isogroup4050,0
isogroup4052,0
isogroup4053,0
isogroup4054,0
isogroup40552,0.785493037514147
isogroup40565,0.307853621040369
isogroup40570,0
isogroup4058,0.45335373275848
isogroup40585,0
isogroup4059,0
isogroup406,0
isogroup4060,0
isogroup40606,0.424130666693235
isogroup4061,0
isogroup40610,0
isogroup40628,0
isogroup40629,0
isogroup4064,0
isogroup4065,0
isogroup4066,0
isogroup40661,0.146202069069015
isogroup4067,0
isogroup4068,0
isogroup40681,0
isogroup4069,0
isogroup40698,0
isogroup40699,0
isogroup4071,0
isogroup40713,0
isogroup4072,0
isogroup4073,0.507349586874162
isogroup40732,0
isogroup4076,0
isogroup4078,0
isogroup40788,0
isogroup4079,0
isogroup40799,0
isogroup408,0.790252144820697
isogroup4080,0
isogroup4081,0
isogroup40814,0
isogroup4082,0
isogroup4083,0.588796724027235
isogroup4084,0
isogroup40840,0
isogroup40874,0
isogroup40875,0
isogroup4088,0
isogroup40884,0
isogroup4089,0
isogroup409,0.758226739124253
isogroup4090,0.583693359230528
isogroup40901,0
isogroup40909,0
isogroup4091,0.483225564365813
isogroup4093,0
isogroup40930,0
isogroup40933,0
isogroup40940,0
isogroup40943,0
isogroup4095,0.639614780234307
isogroup40961,0
isogroup4099,0
isogroup4099.1,0
isogroup40991,0
isogroup40997,0.552477011885888
isogroup41,0.804850728232968
isogroup4100,0
isogroup4101,0
isogroup41029,0
isogroup4103,0
isogroup4105,0
isogroup41052,0
isogroup4106,0
isogroup41060,0
isogroup4107,0
isogroup41072,0
isogroup41078,0
isogroup4108,0
isogroup4109,0
isogroup411,0.321877553533508
isogroup41107,0
isogroup41112,0
isogroup41115,0
isogroup41117,0.672475037744848
isogroup4112,0
isogroup4113,0
isogroup41133,0
isogroup4115,0.681366723229891
isogroup41154,0
isogroup41158,0
isogroup4116,0
isogroup4117,0
isogroup41177,0
isogroup4118,0.672765747602084
isogroup4119,0
isogroup41198,0
isogroup412,0.931292333354009
isogroup41200,0
isogroup41212,0
isogroup41218,0
isogroup4124,0
isogroup4125,0
isogroup41255,0.471032385574083
isogroup4127,0
isogroup4128,0
isogroup413,0
isogroup4130,0.815681898673949
isogroup4131,0
isogroup4132,0
isogroup4133,0.587386025158324
isogroup4134,0
isogroup4135,0
isogroup4136,0
isogroup4137,0
isogroup4139,0
isogroup4140,0.489251896550306
isogroup41410,0.815344559826486
isogroup41414,0
isogroup4142,0
isogroup4143,0
isogroup41446,0
isogroup4145,0
isogroup41452,0
isogroup4146,0
isogroup4148,0
isogroup41485,0
isogroup41497,0
isogroup415,0
isogroup4150,0
isogroup4151,0
isogroup4153,0
isogroup4154,0.160848210513163
isogroup41553,0
isogroup4157,0
isogroup41580,0.700896549438527
isogroup4161,0
isogroup4162,0.300977814642254
isogroup41620,0
isogroup4163,0
isogroup4164,0
isogroup4165,0.65751318784375
isogroup4167,0
isogroup4168,0.560981978416487
isogroup4169,0
isogroup41692,0.704972862094706
isogroup417,0.648191339882934
isogroup41704,0
isogroup4171,0
isogroup41714,0
isogroup41718,0
isogroup4172,0
isogroup4173,0
isogroup41739,0
isogroup4174,0
isogroup41743,0
isogroup41761,0
isogroup4177,0
isogroup41774,0
isogroup41783,0
isogroup4179,0
isogroup4180,0.667543824556315
isogroup41800,0
isogroup41809,0
isogroup41812,0
isogroup4183,0
isogroup4184,0
isogroup41844,0
isogroup41859,0
isogroup4186,0
isogroup4187,0.673151174206718
isogroup41888,0.491082335535924
isogroup4189,0
isogroup419,0
isogroup4190,0
isogroup4191,0
isogroup4192,0
isogroup4194,0
isogroup4195,0
isogroup41965,0
isogroup4197,0
isogroup4198,0
isogroup42,0
isogroup420,0
isogroup4200,0
isogroup4201,0
isogroup4202,0
isogroup4203,0
isogroup4204,0
isogroup4205,0.28124236674347
isogroup4206,0
isogroup42064,0.653014103521996
isogroup4207,0
isogroup42079,0
isogroup4208,0
isogroup4209,0
isogroup42108,0
isogroup4212,0
isogroup42138,0
isogroup42140,0
isogroup42146,0
isogroup4215,0.277950729855926
isogroup42155,0
isogroup4216,0
isogroup42166,0
isogroup42167,0
isogroup4217,0
isogroup42174,0
isogroup4218,0
isogroup4219,0.331498305438943
isogroup4220,0
isogroup42216,0
isogroup42217,0
isogroup4222,0
isogroup4223,0.474548070326777
isogroup4226,0
isogroup42260,0
isogroup42262,0
isogroup42265,0
isogroup42289,0
isogroup423,0.555282988926792
isogroup42301,0
isogroup4232.1,0
isogroup4233,0
isogroup42347,0
isogroup42367,0
isogroup42377,0
isogroup42381,0
isogroup42389,0
isogroup4239,0
isogroup424,0.801403376798036
isogroup4241,0
isogroup42423,0
isogroup4243,0
isogroup4244,0.224883213892717
